transaction_id,base_amount,fx_rate,amount_usd,merchant_name,idempotency_key,transaction_ts,is_corrupt
TX-0001067,237.98,1.0,237.98,Sao Mart,IDEMP-001067,2025-01-15T02:30:00Z,0
TX-0001068,94.63,1.0,94.63,Sao Mart,IDEMP-001068,2025-01-15T02:45:00Z,0
TX-0001069,175.36,1.25,219.2,Nino Store,IDEMP-000230,2025-01-15T03:00:00Z,0
TX-0001070,32.41,0.9,29.17,Sao Mart,IDEMP-001070,2025-01-15T03:15:00Z,0
TX-0001071,25.87,1.0,25.87,Nino Store,IDEMP-001071,2025-01-15T03:30:00Z,0
TX-0001072,351.69,0.9,316.52,Nino Store,IDEMP-001072,2025-01-15T03:45:00Z,0
TX-0001073,142.12,1.1,156.33,Sao Mart,IDEMP-001073,2025-01-15T04:00:00Z,0
TX-0001074,95.11,0.9,85.6,Cafe Central,IDEMP-001074,2025-01-15T04:15:00Z,0
TX-0001075,175.99,1.1,193.59,Cafe Central,IDEMP-001075,2025-01-15T04:30:00Z,0
TX-0001076,454.74,0.9,409.27,Nino Store,IDEMP-001076,2025-01-15T04:45:00Z,0
TX-0001077,106.05,1.0,106.05,Muller GmbH,IDEMP-001077,2025-01-15T05:00:00Z,0
TX-0001078,205.74,0.9,185.17,Nino Store,IDEMP-001078,2025-01-15T05:15:00Z,0
TX-0001079,157.47,0.9,283.44,Cafe Central,IDEMP-001079,2025-01-15T05:30:00Z,1
TX-0001080,101.87,0.9,91.68,Nino Store,IDEMP-001080,2025-01-15T05:45:00Z,0
TX-0001081,406.89,1.0,813.78,Cafe Central,IDEMP-001081,2025-01-15T06:00:00Z,1
TX-0001082,138.89,1.0,138.89,Nino Store,IDEMP-001082,2025-01-15T06:15:00Z,0
TX-0001083,192.65,0.9,173.39,Muller GmbH,IDEMP-001083,2025-01-15T06:30:00Z,0
TX-0001084,395.96,1.0,395.96,Cafe Central,IDEMP-001084,2025-01-15T06:45:00Z,0
TX-0001085,365.9,1.25,457.38,Cafe Central,IDEMP-001085,2025-01-15T07:00:00Z,0
TX-0001086,72.49,0.9,65.24,Nino Store,IDEMP-001139,2025-01-15T07:15:00Z,0
TX-0001087,368.35,1.0,368.35,Cafe Central,IDEMP-001087,2025-01-15T07:30:00Z,0
TX-0001088,498.56,0.9,448.7,Cafe Central,IDEMP-001088,2025-01-15T07:45:00Z,0
TX-0001089,136.6,1.0,136.6,Muller GmbH,IDEMP-001089,2025-01-15T08:00:00Z,0
TX-0001090,62.76,0.9,112.96,Sao Mart,IDEMP-001090,2025-01-15T08:15:00Z,1
TX-0001091,83.6,1.1,91.96,Muller GmbH,IDEMP-001582,2025-01-15T08:30:00Z,0
TX-0001092,103.66,1.0,207.32,Cafe Central,IDEMP-001092,2025-01-15T08:45:00Z,1
TX-0001093,433.99,1.1,477.39,Muller GmbH,IDEMP-000640,2025-01-15T09:00:00Z,0
TX-0001094,289.18,1.0,578.36,Sao Mart,IDEMP-001094,2025-01-15T09:15:00Z,1
TX-0001095,42.31,1.0,42.31,Cafe Central,IDEMP-001095,2025-01-15T09:30:00Z,0
TX-0001096,38.84,1.25,97.1,Cafe Central,IDEMP-001096,2025-01-15T09:45:00Z,1
TX-0001097,386.71,0.9,348.04,Muller GmbH,IDEMP-001097,2025-01-15T10:00:00Z,0
TX-0001098,460.42,1.0,920.84,Muller GmbH,IDEMP-001098,2025-01-15T10:15:00Z,1
TX-0001099,374.55,1.1,412.01,Sao Mart,IDEMP-001099,2025-01-15T10:30:00Z,0
TX-0001100,83.53,0.9,75.18,Nino Store,IDEMP-001100,2025-01-15T10:45:00Z,0
TX-0001101,320.2,0.9,288.18,Muller GmbH,IDEMP-001101,2025-01-15T11:00:00Z,0
TX-0001102,432.77,0.9,389.49,Cafe Central,IDEMP-001102,2025-01-15T11:15:00Z,0
TX-0001103,444.5,0.9,400.05,Sao Mart,IDEMP-000457,2025-01-15T11:30:00Z,0
TX-0001104,361.54,1.1,397.69,Cafe Central,IDEMP-001104,2025-01-15T11:45:00Z,0
TX-0001105,284.61,0.9,640.38,Cafe Central,IDEMP-001105,2025-01-15T12:00:00Z,1
TX-0001106,34.29,1.25,42.86,Nino Store,IDEMP-001106,2025-01-15T12:15:00Z,0
TX-0001107,480.65,1.1,528.72,Muller GmbH,IDEMP-001107,2025-01-15T12:30:00Z,0
TX-0001108,475.96,1.25,594.95,Cafe Central,IDEMP-001108,2025-01-15T12:45:00Z,0
TX-0001109,280.06,1.25,350.08,Sao Mart,IDEMP-001109,2025-01-15T13:00:00Z,0
TX-0001110,194.71,1.1,214.18,Muller GmbH,IDEMP-001110,2025-01-15T13:15:00Z,0
TX-0001111,197.47,0.9,177.72,Muller GmbH,IDEMP-001111,2025-01-15T13:30:00Z,0
TX-0001112,140.27,1.25,175.34,NiÃ±o Store,IDEMP-001112,2025-01-15T13:45:00Z,0
TX-0001113,358.77,1.0,358.77,Sao Mart,IDEMP-001113,2025-01-15T14:00:00Z,0
TX-0001114,193.11,1.1,212.42,Muller GmbH,IDEMP-001114,2025-01-15T14:15:00Z,0
TX-0001115,74.79,1.1,82.27,Muller GmbH,IDEMP-001115,2025-01-15T14:30:00Z,0
TX-0001116,178.44,0.9,160.6,Nino Store,IDEMP-001116,2025-01-15T14:45:00Z,0
TX-0001117,316.85,1.25,396.06,Sao Mart,IDEMP-001117,2025-01-15T15:00:00Z,0
TX-0001118,395.62,0.9,356.06,NiÃ±o Store,IDEMP-001118,2025-01-15T15:15:00Z,0
TX-0001119,209.72,1.25,262.15,Nino Store,IDEMP-001119,2025-01-15T15:30:00Z,0
TX-0001120,235.53,1.1,259.08,Nino Store,IDEMP-001120,2025-01-15T15:45:00Z,0
TX-0001121,299.42,0.9,538.96,Muller GmbH,IDEMP-001121,2025-01-15T16:00:00Z,1
TX-0001122,131.1,0.9,117.99,Sao Mart,IDEMP-001122,2025-01-15T16:15:00Z,0
TX-0001123,307.67,1.1,338.44,Nino Store,IDEMP-001123,2025-01-15T16:30:00Z,0
TX-0001124,134.36,1.25,167.95,Nino Store,IDEMP-001124,2025-01-15T16:45:00Z,0
TX-0001125,333.14,1.0,333.14,Sao Mart,IDEMP-001125,2025-01-15T17:00:00Z,0
TX-0001126,407.79,0.9,734.02,Sao Mart,IDEMP-001126,2025-01-15T17:15:00Z,1
TX-0001127,175.4,1.1,192.94,Sao Mart,IDEMP-001127,2025-01-15T17:30:00Z,0
TX-0001128,458.01,1.25,572.51,Sao Mart,IDEMP-001128,2025-01-15T17:45:00Z,0
TX-0001129,491.01,1.0,491.01,Cafe Central,IDEMP-001129,2025-01-15T18:00:00Z,0
TX-0001130,312.18,1.0,312.18,Nino Store,IDEMP-001130,2025-01-15T18:15:00Z,0
TX-0001131,41.48,1.1,45.63,Nino Store,IDEMP-001131,2025-01-15T18:30:00Z,0
TX-0001132,231.24,1.25,578.1,Muller GmbH,IDEMP-001132,2025-01-15T18:45:00Z,1
TX-0001133,211.0,1.1,232.1,Cafe Central,IDEMP-001133,2025-01-15T19:00:00Z,0
TX-0001134,265.88,1.25,332.35,Cafe Central,IDEMP-001134,2025-01-15T19:15:00Z,0
TX-0001135,110.12,1.25,137.65,Sao Mart,IDEMP-001135,2025-01-15T19:30:00Z,0
TX-0001136,439.81,0.9,395.83,Sao Mart,IDEMP-001136,2025-01-15T19:45:00Z,0
TX-0001137,73.1,1.25,91.38,Cafe Central,IDEMP-001137,2025-01-15T20:00:00Z,0
TX-0001138,274.06,1.1,301.47,Muller GmbH,IDEMP-001138,2025-01-15T20:15:00Z,0
TX-0001139,406.25,0.9,365.62,Muller GmbH,IDEMP-001139,2025-01-15T20:30:00Z,0
TX-0001140,116.09,1.25,145.11,Sao Mart,IDEMP-001140,2025-01-15T20:45:00Z,0
TX-0001141,154.04,1.25,192.55,Cafe Central,IDEMP-001141,2025-01-15T21:00:00Z,0
TX-0001142,345.97,1.1,380.57,Sao Mart,IDEMP-001142,2025-01-15T21:15:00Z,0
TX-0001143,219.39,1.25,274.24,Cafe Central,IDEMP-001143,2025-01-15T21:30:00Z,0
TX-0001144,324.51,1.0,324.51,Nino Store,IDEMP-001144,2025-01-15T21:45:00Z,0
TX-0001145,178.38,1.25,222.98,Sao Mart,IDEMP-001145,2025-01-15T22:00:00Z,0
TX-0001146,465.55,1.0,465.55,Sao Mart,IDEMP-001146,2025-01-15T22:15:00Z,0
TX-0001147,469.41,1.25,1466.9,Nino Store,IDEMP-001147,2025-01-15T22:30:00Z,1
TX-0001148,113.89,1.1,313.2,Cafe Central,IDEMP-001148,2025-01-15T22:45:00Z,1
TX-0001149,298.44,0.9,268.6,Cafe Central,IDEMP-001149,2025-01-15T23:00:00Z,0
TX-0001150,343.64,1.0,859.1,Muller GmbH,IDEMP-001150,2025-01-15T23:15:00Z,1
TX-0001151,60.53,1.1,66.58,Cafe Central,IDEMP-001151,2025-01-15T23:30:00Z,0
TX-0001152,205.77,1.25,257.21,Muller GmbH,IDEMP-001693,2025-01-15T23:45:00Z,0
TX-0001153,463.96,0.9,417.56,Cafe Central,IDEMP-001153,2025-01-16T00:00:00Z,0
TX-0001154,329.87,1.1,362.86,Cafe Central,IDEMP-001154,2025-01-16T00:15:00Z,0
TX-0001155,286.06,1.1,314.67,Nino Store,IDEMP-001155,2025-01-16T00:30:00Z,0
TX-0001156,412.04,1.25,515.05,Muller GmbH,IDEMP-001156,2025-01-16T00:45:00Z,0
TX-0001157,167.32,1.1,184.05,Sao Mart,IDEMP-001157,2025-01-16T01:00:00Z,0
TX-0001158,379.71,0.9,341.74,Muller GmbH,IDEMP-000120,2025-01-16T01:15:00Z,0
TX-0001159,127.17,0.9,114.45,Cafe Central,IDEMP-001159,2025-01-16T01:30:00Z,0
TX-0001160,239.28,0.9,215.35,Sao Mart,IDEMP-001160,2025-01-16T01:45:00Z,0
TX-0001161,467.33,0.9,420.6,Sao Mart,IDEMP-001161,2025-01-16T02:00:00Z,0
TX-0001162,113.31,1.1,311.6,Cafe Central,IDEMP-001162,2025-01-16T02:15:00Z,1
TX-0001163,386.62,1.0,386.62,Nino Store,IDEMP-000905,2025-01-16T02:30:00Z,0
TX-0001164,134.79,1.25,168.49,Muller GmbH,IDEMP-001164,2025-01-16T02:45:00Z,0
TX-0001165,349.87,1.1,384.86,Cafe Central,IDEMP-001165,2025-01-16T03:00:00Z,0
TX-0001166,233.68,1.0,233.68,Muller GmbH,IDEMP-001166,2025-01-16T03:15:00Z,0
TX-0001167,169.11,1.1,186.02,Muller GmbH,IDEMP-001167,2025-01-16T03:30:00Z,0
TX-0001168,59.41,1.1,65.35,SÃ£o Mart,IDEMP-001168,2025-01-16T03:45:00Z,0
TX-0001169,320.94,1.0,320.94,Nino Store,IDEMP-001169,2025-01-16T04:00:00Z,0
TX-0001170,229.09,0.9,206.18,Muller GmbH,IDEMP-001170,2025-01-16T04:15:00Z,0
TX-0001171,10.21,1.0,10.21,Sao Mart,IDEMP-001171,2025-01-16T04:30:00Z,0
TX-0001172,67.46,1.0,67.46,Sao Mart,IDEMP-001172,2025-01-16T04:45:00Z,0
TX-0001173,145.04,1.1,239.31,Sao Mart,IDEMP-000453,2025-01-16T05:00:00Z,1
TX-0001174,224.27,1.25,280.34,Muller GmbH,IDEMP-001174,2025-01-16T05:15:00Z,0
TX-0001175,73.29,1.25,91.61,Cafe Central,IDEMP-001175,2025-01-16T05:30:00Z,0
TX-0001176,216.47,1.0,216.47,Cafe Central,IDEMP-001176,2025-01-16T05:45:00Z,0
TX-0001177,196.93,1.0,196.93,CafÃ© Central,IDEMP-001177,2025-01-16T06:00:00Z,0
TX-0001178,397.9,1.25,497.38,Cafe Central,IDEMP-001178,2025-01-16T06:15:00Z,0
TX-0001179,407.4,1.1,448.14,Muller GmbH,IDEMP-001179,2025-01-16T06:30:00Z,0
TX-0001180,243.16,1.25,303.95,Sao Mart,IDEMP-001180,2025-01-16T06:45:00Z,0
TX-0001181,266.55,0.9,239.9,Sao Mart,IDEMP-001181,2025-01-16T07:00:00Z,0
TX-0001182,87.32,1.1,144.07,Cafe Central,IDEMP-001182,2025-01-16T07:15:00Z,1
TX-0001183,108.52,1.25,135.65,Cafe Central,IDEMP-001183,2025-01-16T07:30:00Z,0
TX-0001184,301.76,1.25,377.2,Sao Mart,IDEMP-001184,2025-01-16T07:45:00Z,0
TX-0001185,323.4,1.0,323.4,Sao Mart,IDEMP-001185,2025-01-16T08:00:00Z,0
TX-0001186,231.65,1.25,289.56,Muller GmbH,IDEMP-001186,2025-01-16T08:15:00Z,0
TX-0001187,76.98,1.0,115.47,CafÃ© Central,IDEMP-001187,2025-01-16T08:30:00Z,1
TX-0001188,220.22,1.1,484.48,Sao Mart,IDEMP-001188,2025-01-16T08:45:00Z,1
TX-0001189,376.39,1.1,414.03,Nino Store,IDEMP-001189,2025-01-16T09:00:00Z,0
TX-0001190,380.71,1.0,380.71,Nino Store,IDEMP-001190,2025-01-16T09:15:00Z,0
TX-0001191,129.25,0.9,116.32,Muller GmbH,IDEMP-001191,2025-01-16T09:30:00Z,0
TX-0001192,251.44,1.1,276.58,Cafe Central,IDEMP-001192,2025-01-16T09:45:00Z,0
TX-0001193,97.18,1.0,194.36,Sao Mart,IDEMP-001193,2025-01-16T10:00:00Z,1
TX-0001194,72.79,0.9,65.51,Cafe Central,IDEMP-001194,2025-01-16T10:15:00Z,0
TX-0001195,198.69,1.1,218.56,Muller GmbH,IDEMP-001195,2025-01-16T10:30:00Z,0
TX-0001196,364.73,1.0,729.46,Muller GmbH,IDEMP-001196,2025-01-16T10:45:00Z,1
TX-0001197,299.68,1.0,299.68,Cafe Central,IDEMP-001197,2025-01-16T11:00:00Z,0
TX-0001198,160.36,1.1,176.4,Muller GmbH,IDEMP-001198,2025-01-16T11:15:00Z,0
TX-0001199,442.2,1.25,552.75,Nino Store,IDEMP-001199,2025-01-16T11:30:00Z,0
TX-0001200,456.23,1.1,752.78,Nino Store,IDEMP-001200,2025-01-16T11:45:00Z,1
TX-0001201,274.9,1.25,343.62,Cafe Central,IDEMP-001201,2025-01-16T12:00:00Z,0
TX-0001202,298.55,0.9,268.7,SÃ£o Mart,IDEMP-001202,2025-01-16T12:15:00Z,0
TX-0001203,255.03,0.9,229.53,CafÃ© Central,IDEMP-001203,2025-01-16T12:30:00Z,0
TX-0001204,279.79,1.0,279.79,Cafe Central,IDEMP-001204,2025-01-16T12:45:00Z,0
TX-0001205,210.46,0.9,189.41,Sao Mart,IDEMP-001205,2025-01-16T13:00:00Z,0
TX-0001206,116.52,1.25,145.65,Sao Mart,IDEMP-001206,2025-01-16T13:15:00Z,0
TX-0001207,376.18,1.25,470.22,Sao Mart,IDEMP-001207,2025-01-16T13:30:00Z,0
TX-0001208,262.61,1.25,656.52,SÃ£o Mart,IDEMP-001208,2025-01-16T13:45:00Z,1
TX-0001209,496.65,1.1,546.32,Sao Mart,IDEMP-001209,2025-01-16T14:00:00Z,0
TX-0001210,255.99,1.1,281.59,Nino Store,IDEMP-001210,2025-01-16T14:15:00Z,0
TX-0001211,47.59,1.0,47.59,Cafe Central,IDEMP-001211,2025-01-16T14:30:00Z,0
TX-0001212,255.6,1.0,255.6,MÃ¼ller GmbH,IDEMP-001212,2025-01-16T14:45:00Z,0
TX-0001213,419.84,0.9,377.86,Sao Mart,IDEMP-001213,2025-01-16T15:00:00Z,0
TX-0001214,484.77,0.9,436.29,Muller GmbH,IDEMP-001214,2025-01-16T15:15:00Z,0
TX-0001215,205.64,1.25,257.05,Muller GmbH,IDEMP-001215,2025-01-16T15:30:00Z,0
TX-0001216,383.09,1.0,383.09,Nino Store,IDEMP-001216,2025-01-16T15:45:00Z,0
TX-0001217,480.81,1.0,480.81,Sao Mart,IDEMP-001217,2025-01-16T16:00:00Z,0
TX-0001218,451.17,0.9,406.05,Nino Store,IDEMP-001218,2025-01-16T16:15:00Z,0
TX-0001219,444.65,1.0,889.3,Nino Store,IDEMP-001219,2025-01-16T16:30:00Z,1
TX-0001220,353.06,1.1,388.37,Cafe Central,IDEMP-001220,2025-01-16T16:45:00Z,0
TX-0001221,401.57,1.1,441.73,Muller GmbH,IDEMP-001221,2025-01-16T17:00:00Z,0
TX-0001222,296.8,1.1,326.48,Cafe Central,IDEMP-001222,2025-01-16T17:15:00Z,0
TX-0001223,317.89,1.1,349.68,Muller GmbH,IDEMP-001223,2025-01-16T17:30:00Z,0
TX-0001224,305.25,1.1,335.78,Sao Mart,IDEMP-001224,2025-01-16T17:45:00Z,0
TX-0001225,407.08,1.25,508.85,Nino Store,IDEMP-001225,2025-01-16T18:00:00Z,0
TX-0001226,454.8,1.0,454.8,Cafe Central,IDEMP-000652,2025-01-16T18:15:00Z,0
TX-0001227,108.69,1.0,163.04,Cafe Central,IDEMP-001121,2025-01-16T18:30:00Z,1
TX-0001228,485.1,1.25,606.38,Nino Store,IDEMP-001228,2025-01-16T18:45:00Z,0
TX-0001229,453.98,1.1,499.38,Sao Mart,IDEMP-001229,2025-01-16T19:00:00Z,0
TX-0001230,117.87,1.1,129.66,Cafe Central,IDEMP-001230,2025-01-16T19:15:00Z,0
TX-0001231,319.06,0.9,287.15,Cafe Central,IDEMP-001231,2025-01-16T19:30:00Z,0
TX-0001232,144.18,1.1,158.6,Cafe Central,IDEMP-001232,2025-01-16T19:45:00Z,0
TX-0001233,30.14,1.0,30.14,Cafe Central,IDEMP-001233,2025-01-16T20:00:00Z,0
TX-0001234,438.72,1.0,438.72,Muller GmbH,IDEMP-001234,2025-01-16T20:15:00Z,0
TX-0001235,213.98,0.9,192.58,Sao Mart,IDEMP-001235,2025-01-16T20:30:00Z,0
TX-0001236,323.41,1.25,404.26,Cafe Central,IDEMP-001236,2025-01-16T20:45:00Z,0
TX-0001237,300.14,1.1,825.38,Cafe Central,IDEMP-001237,2025-01-16T21:00:00Z,1
TX-0001238,421.07,1.1,463.18,NiÃ±o Store,IDEMP-001238,2025-01-16T21:15:00Z,0
TX-0001239,25.9,1.0,25.9,Cafe Central,IDEMP-001239,2025-01-16T21:30:00Z,0
TX-0001240,83.33,0.9,75.0,Sao Mart,IDEMP-001240,2025-01-16T21:45:00Z,0
TX-0001241,83.09,1.0,166.18,Sao Mart,IDEMP-001241,2025-01-16T22:00:00Z,1
TX-0001242,256.42,1.0,256.42,Muller GmbH,IDEMP-001242,2025-01-16T22:15:00Z,0
TX-0001243,272.23,1.0,272.23,Nino Store,IDEMP-001243,2025-01-16T22:30:00Z,0
TX-0001244,268.11,1.0,402.16,Cafe Central,IDEMP-001244,2025-01-16T22:45:00Z,1
TX-0001245,387.01,1.1,1064.27,Cafe Central,IDEMP-001245,2025-01-16T23:00:00Z,1
TX-0001246,424.73,1.1,467.2,Sao Mart,IDEMP-001246,2025-01-16T23:15:00Z,0
TX-0001247,279.16,1.0,279.16,Nino Store,IDEMP-001247,2025-01-16T23:30:00Z,0
TX-0001248,425.59,1.1,468.15,Nino Store,IDEMP-001248,2025-01-16T23:45:00Z,0
TX-0001249,435.99,1.25,544.99,Sao Mart,IDEMP-001249,2025-01-17T00:00:00Z,0
TX-0001250,27.39,1.25,34.24,Sao Mart,IDEMP-001250,2025-01-17T00:15:00Z,0
TX-0001251,347.31,1.1,382.04,Cafe Central,IDEMP-001251,2025-01-17T00:30:00Z,0
TX-0001252,388.81,1.1,855.38,Cafe Central,IDEMP-001252,2025-01-17T00:45:00Z,1
TX-0001253,427.68,1.25,534.6,Nino Store,IDEMP-001253,2025-01-17T01:00:00Z,0
TX-0001254,143.12,1.25,178.9,Cafe Central,IDEMP-001254,2025-01-17T01:15:00Z,0
TX-0001255,312.06,1.25,390.08,Nino Store,IDEMP-001255,2025-01-17T01:30:00Z,0
TX-0001256,267.54,0.9,240.79,Muller GmbH,IDEMP-001256,2025-01-17T01:45:00Z,0
TX-0001257,271.09,1.25,338.86,Cafe Central,IDEMP-001257,2025-01-17T02:00:00Z,0
TX-0001258,496.1,0.9,446.49,CafÃ© Central,IDEMP-001258,2025-01-17T02:15:00Z,0
TX-0001259,388.34,1.25,485.42,Nino Store,IDEMP-001259,2025-01-17T02:30:00Z,0
TX-0001260,483.6,1.0,483.6,Sao Mart,IDEMP-001260,2025-01-17T02:45:00Z,0
TX-0001261,188.58,1.0,188.58,Nino Store,IDEMP-001261,2025-01-17T03:00:00Z,0
TX-0001262,90.87,1.1,149.94,Nino Store,IDEMP-001262,2025-01-17T03:15:00Z,1
TX-0001263,152.31,1.1,167.54,Nino Store,IDEMP-001263,2025-01-17T03:30:00Z,0
TX-0001264,459.19,1.0,459.19,Cafe Central,IDEMP-001264,2025-01-17T03:45:00Z,0
TX-0001265,397.83,1.0,397.83,Sao Mart,IDEMP-001408,2025-01-17T04:00:00Z,0
TX-0001266,423.44,0.9,381.1,Muller GmbH,IDEMP-001266,2025-01-17T04:15:00Z,0
TX-0001267,99.11,0.9,89.2,Nino Store,IDEMP-001267,2025-01-17T04:30:00Z,0
TX-0001268,236.27,1.1,259.9,Muller GmbH,IDEMP-001268,2025-01-17T04:45:00Z,0
TX-0001269,343.99,0.9,309.59,Muller GmbH,IDEMP-001269,2025-01-17T05:00:00Z,0
TX-0001270,456.97,0.9,411.27,Muller GmbH,IDEMP-001270,2025-01-17T05:15:00Z,0
TX-0001271,81.8,1.0,122.7,Muller GmbH,IDEMP-001271,2025-01-17T05:30:00Z,1
TX-0001272,31.12,1.25,38.9,Sao Mart,IDEMP-001272,2025-01-17T05:45:00Z,0
TX-0001273,308.11,1.25,385.14,Nino Store,IDEMP-001273,2025-01-17T06:00:00Z,0
TX-0001274,332.43,1.0,332.43,Muller GmbH,IDEMP-001274,2025-01-17T06:15:00Z,0
TX-0001275,157.3,1.25,393.24,Sao Mart,IDEMP-001275,2025-01-17T06:30:00Z,1
TX-0001276,158.21,1.0,158.21,Nino Store,IDEMP-001276,2025-01-17T06:45:00Z,0
TX-0001277,51.47,1.0,102.94,Cafe Central,IDEMP-001277,2025-01-17T07:00:00Z,1
TX-0001278,425.82,0.9,766.48,Muller GmbH,IDEMP-001278,2025-01-17T07:15:00Z,1
TX-0001279,310.43,1.1,341.47,Nino Store,IDEMP-001279,2025-01-17T07:30:00Z,0
TX-0001280,466.46,0.9,419.81,Muller GmbH,IDEMP-001280,2025-01-17T07:45:00Z,0
TX-0001281,340.92,0.9,306.83,Muller GmbH,IDEMP-001705,2025-01-17T08:00:00Z,0
TX-0001282,135.05,1.25,168.81,Cafe Central,IDEMP-001282,2025-01-17T08:15:00Z,0
TX-0001283,82.38,1.0,82.38,MÃ¼ller GmbH,IDEMP-001283,2025-01-17T08:30:00Z,0
TX-0001284,308.56,1.25,385.7,Sao Mart,IDEMP-001284,2025-01-17T08:45:00Z,0
TX-0001285,369.56,1.1,406.52,Muller GmbH,IDEMP-001285,2025-01-17T09:00:00Z,0
TX-0001286,195.73,1.0,489.32,Nino Store,IDEMP-001286,2025-01-17T09:15:00Z,1
TX-0001287,355.17,1.1,390.69,Nino Store,IDEMP-000599,2025-01-17T09:30:00Z,0
TX-0001288,323.25,1.25,404.06,Muller GmbH,IDEMP-001288,2025-01-17T09:45:00Z,0
TX-0001289,21.24,0.9,19.12,Nino Store,IDEMP-001289,2025-01-17T10:00:00Z,0
TX-0001290,497.38,1.1,547.12,Muller GmbH,IDEMP-001682,2025-01-17T10:15:00Z,0
TX-0001291,486.35,1.25,607.94,Muller GmbH,IDEMP-001291,2025-01-17T10:30:00Z,0
TX-0001292,208.32,1.0,208.32,Nino Store,IDEMP-001292,2025-01-17T10:45:00Z,0
TX-0001293,161.78,1.25,202.22,NiÃ±o Store,IDEMP-001293,2025-01-17T11:00:00Z,0
TX-0001294,310.55,1.1,512.4,Nino Store,IDEMP-001294,2025-01-17T11:15:00Z,1
TX-0001295,22.12,1.0,22.12,Cafe Central,IDEMP-001295,2025-01-17T11:30:00Z,0
TX-0001296,250.62,1.1,275.68,Nino Store,IDEMP-001296,2025-01-17T11:45:00Z,0
TX-0001297,278.81,1.25,348.51,Nino Store,IDEMP-001135,2025-01-17T12:00:00Z,0
TX-0001298,425.51,1.25,531.89,Nino Store,IDEMP-001298,2025-01-17T12:15:00Z,0
TX-0001299,408.98,1.1,449.88,Cafe Central,IDEMP-001299,2025-01-17T12:30:00Z,0
TX-0001300,299.57,1.25,374.46,Cafe Central,IDEMP-001300,2025-01-17T12:45:00Z,0
TX-0001301,80.46,1.0,80.46,Sao Mart,IDEMP-001301,2025-01-17T13:00:00Z,0
TX-0001302,151.92,1.1,417.78,NiÃ±o Store,IDEMP-001302,2025-01-17T13:15:00Z,1
TX-0001303,174.41,1.25,218.01,Nino Store,IDEMP-001303,2025-01-17T13:30:00Z,0
TX-0001304,55.06,1.0,55.06,Cafe Central,IDEMP-001304,2025-01-17T13:45:00Z,0
TX-0001305,178.01,1.1,293.72,Nino Store,IDEMP-001305,2025-01-17T14:00:00Z,1
TX-0001306,78.11,1.0,78.11,Sao Mart,IDEMP-001306,2025-01-17T14:15:00Z,0
TX-0001307,171.14,1.1,188.25,Muller GmbH,IDEMP-001307,2025-01-17T14:30:00Z,0
TX-0001308,74.65,1.0,74.65,Cafe Central,IDEMP-001269,2025-01-17T14:45:00Z,0
TX-0001309,233.78,1.25,292.23,Nino Store,IDEMP-001309,2025-01-17T15:00:00Z,0
TX-0001310,340.66,1.25,425.83,Nino Store,IDEMP-001310,2025-01-17T15:15:00Z,0
TX-0001311,357.26,1.1,392.99,Cafe Central,IDEMP-001311,2025-01-17T15:30:00Z,0
TX-0001312,466.43,0.9,1049.48,Sao Mart,IDEMP-001312,2025-01-17T15:45:00Z,1
TX-0001313,389.81,1.0,389.81,Sao Mart,IDEMP-000303,2025-01-17T16:00:00Z,0
TX-0001314,117.97,0.9,106.17,Sao Mart,IDEMP-001314,2025-01-17T16:15:00Z,0
TX-0001315,320.12,1.25,600.22,Cafe Central,IDEMP-001315,2025-01-17T16:30:00Z,1
TX-0001316,424.6,1.0,424.6,Nino Store,IDEMP-001316,2025-01-17T16:45:00Z,0
TX-0001317,182.59,1.0,182.59,Cafe Central,IDEMP-001317,2025-01-17T17:00:00Z,0
TX-0001318,269.03,1.0,269.03,Muller GmbH,IDEMP-001318,2025-01-17T17:15:00Z,0
TX-0001319,48.89,1.0,73.34,Muller GmbH,IDEMP-001319,2025-01-17T17:30:00Z,1
TX-0001320,311.7,1.0,311.7,Nino Store,IDEMP-001681,2025-01-17T17:45:00Z,0
TX-0001321,84.55,1.25,105.69,Muller GmbH,IDEMP-001321,2025-01-17T18:00:00Z,0
TX-0001322,416.02,1.25,520.02,Sao Mart,IDEMP-001322,2025-01-17T18:15:00Z,0
TX-0001323,275.06,1.1,605.14,Muller GmbH,IDEMP-001418,2025-01-17T18:30:00Z,1
TX-0001324,165.71,1.25,207.14,MÃ¼ller GmbH,IDEMP-001324,2025-01-17T18:45:00Z,0
TX-0001325,190.25,1.0,190.25,Cafe Central,IDEMP-001325,2025-01-17T19:00:00Z,0
TX-0001326,47.61,1.0,47.61,Nino Store,IDEMP-001326,2025-01-17T19:15:00Z,0
TX-0001327,29.99,1.25,37.49,Cafe Central,IDEMP-001327,2025-01-17T19:30:00Z,0
TX-0001328,78.88,1.0,78.88,Cafe Central,IDEMP-001328,2025-01-17T19:45:00Z,0
TX-0001329,66.01,1.25,82.51,Cafe Central,IDEMP-001329,2025-01-17T20:00:00Z,0
TX-0001330,443.58,1.25,554.48,Cafe Central,IDEMP-001330,2025-01-17T20:15:00Z,0
TX-0001331,266.09,1.0,266.09,Nino Store,IDEMP-001331,2025-01-17T20:30:00Z,0
TX-0001332,161.94,1.25,202.42,NiÃ±o Store,IDEMP-000875,2025-01-17T20:45:00Z,0
TX-0001333,150.3,1.1,248.0,Nino Store,IDEMP-001333,2025-01-17T21:00:00Z,1
